pencil,lápis,
picture,imagem,
plane,avião,
play,jogar,
play-circle,jogo-círculo,
plus,mais,
plus-sign,sinal de mais,
print,imprimir,
purple,roxo,
qrcode,QRCode,
query-report,relatório-de-consulta,
question-sign,ponto de interrogação,
random,aleatório,
red,vermelho,
refresh,atualizar,
remove,remover,
remove-circle,remove-círculo,
remove-sign,remover-assinar,
removed,removido,
renamed from {0} to {1},renomeado de {0} para {1},
repeat,repetir,
resize-full,redimensionamento completo,
resize-horizontal,redimensionamento horizontal,
resize-small,redimensionamento pequeno,
resize-vertical,redimensionamento vertical,
response,resposta,
restored {0} as {1},restaurado {0} como {1},
retweet,retwitar,
road,estrada,
screenshot,captura de tela,
search,procurar,
share,ação,
share-alt,partes-alt,
shopping-cart,carrinho de compras,
signal,sinalizar,
since last month,desde o último mês,
since last week,desde a semana passada,
since last year,desde o ano passado,
since yesterday,desde ontem,
star,estrela,
star-empty,sem estrela,
step-backward,voltar,
step-forward,prosseguir,
stop,Parar,
tag,tag,
"tag name..., e.g. #tag","nome da tag ..., por exemplo, #tag",
tags,tags,
tasks,tarefas,
text in document type,texto em tipo de documento,
text-height,altura de texto,
text-width,largura de texto,
th,ª,
th-large,ª-grande,
th-list,ª-lista,
thumbs-down,polegar para baixo,
thumbs-up,polegar para cima,
time,tempo,
tint,matiz,
trash,lixo,
twitter,Twitter,
updated to {0},atualizado para {0},
upload,upload,
use % as wildcard,usar % como coringa,
user,usuário,
values separated by commas,valores separados por vírgulas,
via Assignment Rule,via regra de atribuição,
via Data Import,via importação de dados,
via Notification,via notificação,
via automatic rule {0} on {1},via regra automática {0} em {1},
via {0},via {0},
volume-down,diminuir volume,
volume-off,mudo,
volume-up,aumentar volume,
warning-sign,sinal de alerta,
wrench,chave inglesa,
yellow,amarelo,
yesterday,ontem,
yyyy-mm-dd,dd/mm/yyyy,
zoom-in,aumentar zoom,
zoom-out,diminuir zoom,
{0} ({1}) (1 row mandatory),{0} ({1}) (1 linha obrigatória),
{0} Calendar,{0} Calendário,
{0} Chart,{0} Gráfico,
{0} Dashboard,{0} Dashboard,
{0} Fields,{0} campos,
{0} Google Calendar Events synced.,{0} Eventos do Google Agenda sincronizados.,
{0} Google Contacts synced.,{0} Contatos do Google sincronizados.,
{0} List,{0} Lista(s),
{0} M,{0} mi,
{0} Modules,{0} módulos,
{0} Name,{0} Nome,
{0} Report,{0} Relatório,
{0} Reports,{0} relatórios,
{0} Settings,{0} Configurações,
{0} Tree,Árvore de {0},
{0} Web page views,{0} page views,
{0} added,{0} adicionado,
{0} already exists. Select another name,{0} já existe. Selecione outro nome,
{0} already unsubscribed,{0} já teve sua inscrição removida,
{0} already unsubscribed for {1} {2},{0} já teve sua sua inscrição cancelada para {1} {2},
{0} and {1},{0} e {1},
{0} appreciated on {1},{0} apreciado em {1},
{0} appreciated your work on {1} with {2} point,{0} apreciou seu trabalho em {1} com {2} ponto,
{0} appreciated your work on {1} with {2} points,{0} apreciou seu trabalho em {1} com {2} pontos,
{0} appreciated {1},{0} apreciado {1},
{0} are currently {1},{0} são atualmente {1},
{0} are required,{0} são obrigatórios,
{0} assigned a new task {1} {2} to you,{0} atribuiu uma nova tarefa {1} {2} a você,
{0} assigned {1}: {2},{0} atribuído {1}: {2},
{0} attached {1},{0} anexo {1},Form timeline
{0} changed the value of {1},{0} alterou a informação do {1},
{0} comments,{0} comentários,
{0} created successfully,{0} criado com sucesso,
{0} created this,{0} criou há,
{0} criticized on {1},{0} criticado em {1},
{0} criticized your work on {1} with {2} point,{0} criticou seu trabalho em {1} com {2} ponto,
{0} criticized your work on {1} with {2} points,{0} criticou seu trabalho em {1} com {2} pontos,
{0} criticized {1},{0} criticou {1},
{0} d,{0} d,
{0} days ago,{0} dias atrás,
{0} does not exist in row {1},{0} não existe em linha {1},
"{0} field cannot be set as unique in {1}, as there are non-unique existing values","{0} campo não pode ser definido como único em {1}, pois há valores duplicados existentes",
{0} from {1} to {2},{0} de {1} para {2},
{0} gained {1} point for {2} {3},{0} ganhou {1} ponto por {2} {3},
{0} gained {1} points for {2} {3},{0} ganhou {1} pontos por {2} {3},
{0} h,{0} h,
{0} has already assigned default value for {1}.,{0} já atribuiu o valor padrão para {1}.,
{0} has been successfully added to the Email Group.,"{0} foi adicionado com sucesso ao grupo de emails,",
{0} has left the conversation in {1} {2},{0}  deixou a conversa em {1} {2},
{0} has no versions tracked.,{0} não possui versões controladas.,
{0} hours ago,{0} horas atrás,
{0} in row {1} cannot have both URL and child items,{0} na linha {1} não pode ter URL e Itens vinculados ao mesmo tempo,
{0} is a mandatory field,{0} é um campo obrigatório,
{0} is an invalid Data field.,{0} é um campo de dados inválido.,
{0} is an invalid email address in 'Recipients',{0} é um endereço de e-mail inválido em &#39;Destinatários&#39;,
{0} is currently {1},{0} atualmente é {1},
{0} is mandatory,{0} é obrigatório,
{0} is not a raw printing format.,{0} não é um formato de impressão não processado.,
{0} is not a valid DocType for Dynamic Link,{0} não é um DocType válido para Dynamic Link,
{0} is not a valid Email Address,{0} não é um endereço de email válido,
{0} is not a valid Name,{0} não é um nome válido,
{0} is not a valid Phone Number,{0} não é um número de telefone válido,
{0} is not a valid Workflow State. Please update your Workflow and try again.,{0} não é um estado válido do fluxo de trabalho. Atualize seu fluxo de trabalho e tente novamente.,
{0} is not a valid report format. Report format should one of the following {1},{0} não é um formato de relatório válido. O formato do relatório deve ser um dos seguintes {1},
{0} is now default print format for {1} doctype,{0} agora é o formato de impressão padrão para o doctype {1},
{0} is required,{0} é necessário,
{0} items selected,{0} itens selecionados,
{0} last edited this,{0} editou isso pela última vez,
{0} logged in,{0} logado(s),
{0} logged out: {1},{0} deslogado: {1},
{0} m,{0} m,
{0} mentioned you in a comment in {1} {2},{0} fez referência a você em um comentário em {1} {2},
{0} minutes ago,{0} minutos atrás,
{0} months ago,{0} meses atrás,
{0} must be after {1},{0} deve ser depois de {1},
{0} must be one of {1},{0} deve fazer parte de {1},
{0} must be set first,{0} deve ser definida primeiro,
{0} must be unique,{0} já foi cadastrado e deve ser único,
{0} not a valid State,{0} não é um status válido,
{0} not allowed to be renamed,não é permitido renomear {0},
{0} not found,{0} não encontrado,
{0} of {1},{0} de {1},
{0} of {1} ({2} rows with children),{0} de {1} ({2} linhas com crianças),
{0} or {1},{0} ou {1},
{0} record deleted,{0} registro excluído,
{0} records deleted,{0} registros excluídos,
{0} records will be exported,{0} registros serão exportados,
{0} removed attachment {1},{0} anexo {1},Form timeline
{0} reverted your point on {1},{0} reverteu seu ponto em {1},
{0} reverted your points on {1},{0} reverteu seus pontos em {1},
{0} reverted {1},{0} revertido {1},
{0} saved successfully,{0} salvo com sucesso,
{0} self assigned this task: {1},{0} self designou esta tarefa: {1},
{0} shared a document {1} {2} with you,{0} compartilhou um documento {1} {2} com você,
{0} shared this document with everyone,{0} compartilhou este documento com todos,
{0} shared this document with {1},{0} compartilhou este documento com {1},
{0} should not be same as {1},{0} não deve ser o mesmo que {1},
{0} subscribers added,{0} assinantes acrescentados,
{0} to stop receiving emails of this type,{0} para parar de receber e-mails desse tipo,
{0} to {1},{0} para {1},
{0} un-shared this document with {1},{0} descompartilhou este documento com {1},
{0} updated,{0} atualizado(a),
{0} values selected,{0} valores selecionados,
{0} w,{0} w,
{0} weeks ago,{0} semanas atrás,
{0} y,{0} a,
{0} years ago,{0} anos atrás,
{0} {1} added,{0} {1} adicionado,
{0} {1} added to Dashboard {2},{0} {1} adicionado ao Dashboard {2},
{0} {1} already exists,{0} {1} já existe,
"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} não pode ser ""{2}"". Deve pertencer a ""{3}""",
{0} {1} cannot be a leaf node as it has children,"{0} {1} não pode ser um nó de extremidade , uma vez que tem filhos",
"{0} {1} does not exist, select a new target to merge","{0} {1} não existe , selecione um novo alvo para mesclar",
{0} {1} is linked with the following submitted documents: {2},{0} {1} está vinculado aos seguintes documentos enviados: {2},
{0} {1} not found,{0} {1} não encontrado,
{0} {1}: Submitted Record cannot be deleted. You must {2} Cancel {3} it first.,{0} {1}: O registro enviado não pode ser excluído. Você deve {2} cancelar {3} primeiro.,
"{0}, Row {1}","{0}, Linha {1}",
"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}","{0}: '{1}' ({3}) vai ficar truncado, pois os caracteres máximos permitidos são {2}",
{0}: Cannot set Amend without Cancel,{0}: Não é possível definir Amend sem Cancelar,
{0}: Cannot set Assign Amend if not Submittable,{0}: Não é possível definir atributo Corrigir se não pode ser enviado,
{0}: Cannot set Assign Submit if not Submittable,{0}: Não é possível definir atributo Enviar se não pode ser enviado,
{0}: Cannot set Cancel without Submit,{0}: Não é possível definir Cancelar sem Submeter,
{0}: Cannot set Import without Create,{0}: Não é possível definir Importação sem Criar,
"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: Não é possível definir Enviar, Cancelar, Alterar sem Salvar",
{0}: Cannot set import as {1} is not importable,{0}: Não é possível definir importação como {1} se não é importável,
"{0}: Failed to attach new recurring document. To enable attaching document in the auto repeat notification email, enable {1} in Print Settings","{0}: falha ao anexar novo documento recorrente. Para ativar o anexo de documento no e-mail de notificação de repetição automática, ative {1} em Configurações de impressão",
{0}: Field '{1}' cannot be set as Unique as it has non-unique values,"{0}: o campo &#39;{1}&#39; não pode ser definido como Único, pois possui valores não exclusivos",
{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: o campo {1} na linha {2} não pode ser oculto e obrigatório sem padrão,
{0}: Field {1} of type {2} cannot be mandatory,{0}: o campo {1} do tipo {2} não pode ser obrigatório,
{0}: Fieldname {1} appears multiple times in rows {2},{0}: O nome do campo {1} aparece várias vezes nas linhas {2},
